time,heart_rate,hrv,perc_hr,perc_hrv,stress,speaker
62,81.47717083833118,23.90454652197052,0.0696941563953616,-0.2807036646519645,0.1331897127793943,1
63,81.24202226100005,24.5472564486929,0.0666069473468921,-0.2613642936014274,0.1245278016446385,1
64,80.53151182150481,24.32423976201518,0.0572788268762633,-0.2680749452885995,0.1244136261783187,1
65,80.09998232766941,24.32423976201517,0.0516133800631443,-0.2680749452885996,0.1227139921343831,1
66,79.7987004843269,23.41992357639804,0.0476579232899706,-0.2952861420252737,0.1324118337971007,1
67,79.58078712863708,23.45403855963312,0.0447969913162227,-0.2942596100055636,0.1311429413970923,1
68,79.48321986862163,23.969593027307265,0.0435160542534825,-0.2787463920940886,0.1245533731136802,1
69,79.73115976643537,24.389892350415675,0.0467711974684436,-0.2660994354750505,0.1204711334305533,1
70,80.06552745517494,24.86238175489862,0.0511610303388294,-0.2518820606830629,0.116101133374874,1
71,80.38028916823625,23.741150577359186,0.0552934610756152,-0.2856203069342869,0.1308361610963993,1
72,80.19558160516378,24.52067019056769,0.0528684799572515,-0.2621642835959041,0.1207262574255371,1
73,79.93878811146223,25.32771935210408,0.0494971000138077,-0.2378798863242265,0.1100010845338329,1
74,79.58005810106619,25.13257350154996,0.0447874200887928,-0.2437518946065398,0.1109369838692538,1
75,79.42853916836866,24.87676456759101,0.0427981645068654,-0.2514492767165431,0.1134191600386768,1
76,79.25320437658428,24.876764567591017,0.0404962362457982,-0.251449276716543,0.1127285815603566,1
77,79.11333356109229,25.132573501549963,0.0386599059898188,-0.2437518946065397,0.1090987296395615,1
78,79.10686151101658,25.22783312351872,0.0385749360028315,-0.2408854985874481,0.1079266802358287,1
79,79.28133430110934,25.63325174353361,0.0408655472512577,-0.2286863076347753,0.1037341872292875,1
80,79.37619249495522,25.574082835262445,0.0421109176365954,-0.2304667211994868,0.1048199637707733,1
81,79.62203743138058,25.266169517860508,0.045338556607951,-0.2397319428010975,0.1094943441028243,1
82,79.83151506083296,23.8596139521566,0.0480887379632337,-0.282055701712162,0.1272489020738349,1
83,80.22961144892939,23.35154409154691,0.0533152495817314,-0.297343705126134,0.134932056924973,1
84,80.511598481703,22.667542944878143,0.0570173894330981,-0.3179255437199138,0.1442754343178949,1
85,80.72832318545667,24.64221717639103,0.0598627158818013,-0.2585068914176014,0.1213615713315809,1
86,80.90022954470143,25.111634921307942,0.0621196330776155,-0.2443819439580986,0.1163886675065241,1
87,81.04142398292757,25.20446937809997,0.0639733408577459,-0.2415885220246117,0.1158274110671684,1
88,81.1218055786144,24.924928726076622,0.0650286514717895,-0.2499999999999996,0.1195085954415367,1
89,81.0980632867632,25.60052345618677,0.064716944639172,-0.2296711134803562,0.1112835287838941,1
90,81.03983814307821,26.558074097898626,0.0639525207482308,-0.20085807296271,0.0995289854095532,1
91,80.84790325249979,25.60286257844084,0.0614326537873675,-0.2296007284569995,0.1102700875190101,1
92,80.8501308250228,25.69392224673089,0.0614618990506271,-0.2268607105428825,0.1091828539323411,1
93,80.95521246159807,25.69392224673089,0.0628414905537741,-0.2268607105428825,0.1095967313832852,1
94,81.22153079001687,25.327719352104072,0.0663379197586595,-0.2378798863242267,0.1150533304572885,1
95,81.53438201996934,25.511477887413733,0.07044526822275,-0.232350526421261,0.1140737910353294,1
96,81.99170230329186,25.953650805885594,0.0764493161006745,-0.2190453855119937,0.1105529490349998,1
97,82.60407973483417,24.261789749442517,0.0844890719401229,-0.2699540884526277,0.1333283569630879,1
98,82.98172479751946,23.467146501504548,0.0894470830319362,-0.2938651873569931,0.1443801998523781,1
99,82.94889117363543,24.479667795634303,0.0890160182902343,-0.2633980602914365,0.1320640296036449,1
100,82.75823126709805,25.48172688267176,0.0865128902878323,-0.2332457447707978,0.1192521649946688,1
101,82.57720091907798,25.031218883011483,0.0841361864404254,-0.2468016912474557,0.1239615324311099,1
102,82.58624398088529,24.9097073941373,0.0842549106213421,-0.250458015309891,0.1254596793103591,1
103,82.75376165232609,25.00089637777629,0.0864542097917655,-0.2477141062507774,0.1250219054378406,1
104,82.90330149318658,24.970537051000417,0.0884174823535259,-0.2486276292273981,0.125976296397017,1
105,83.12601911733907,24.57245271875367,0.0913414884110619,-0.2606061288438364,0.1316448980608531,1
106,83.00756072696409,24.57245271875367,0.0897862767283742,-0.2606061288438364,0.1311783345560468,1
107,82.75791382292944,24.57245271875367,0.0865087226397825,-0.2606061288438364,0.1301950683294693,1
108,82.35807198182904,24.38816691499557,0.0812592953890974,-0.2661513544425751,0.1308383303937593,1
109,81.89298466727247,25.42212042236506,0.0751532760283868,-0.235039324432402,0.1165617125814768,1
110,81.42212602808229,25.72420383914524,0.068971486336285,-0.2259495266209401,0.1110712565492615,1
111,81.15657847409719,25.69392224673089,0.0654851764433388,-0.2268607105428825,0.1103898371501546,1
112,80.92572424311967,26.14446368686273,0.0624543468340758,-0.2133037578305018,0.1040578071824235,1
113,80.61994941288116,24.67378953677896,0.0584399027178468,-0.2575568678267145,0.1205547179460398,1
114,80.35645967594903,25.66360492378672,0.0549806094094708,-0.2277729696092179,0.1076033706665284,1
115,80.36170100971277,25.73597039165222,0.0550494216183522,-0.2255954668570298,0.1067530132283176,1
116,80.36055124771119,26.101037851286403,0.0550343266698938,-0.2146104567198018,0.1023544806888889,1
117,80.34392415251692,26.184719621318436,0.0548160335408598,-0.2120924423971225,0.1012817870211069,1
118,80.34174359654338,25.219908564465484,0.0547874055465568,-0.2411239513972934,0.1128858022228844,1
119,80.44061759949582,25.474043563672225,0.0560854985226556,-0.2334769385813391,0.1102164249893323,1
120,80.56309801407043,25.742355696400427,0.0576935143925649,-0.2254033307585163,0.107469386621176,1
121,80.90815008334754,25.922317158331783,0.0622236199222502,-0.2199882261485155,0.1066623764360813,1
122,80.96367877315771,26.23144515017551,0.0629526427195697,-0.2106864545594865,0.1031603746396655,1
123,80.96053430514158,26.34526195907544,0.0629113597561676,-0.2072616661633761,0.1017780743922007,1
124,80.6351694938316,26.2731817639204,0.0586397234956799,-0.2094305849579049,0.1013641510318659,1
125,80.30482033832064,26.83826107241868,0.0543026489803977,-0.1924271469127514,0.0932616534592199,1
126,79.39496764360445,27.632124286261966,0.0423574120421926,-0.1685395195126555,0.08012303141772,1
127,78.81966527156554,28.262212652232304,0.0348044057313636,-0.1495799357292383,0.0702732960111044,1
128,77.71326323186531,24.65976236706265,0.0202787197715554,-0.2579789503691702,0.1092751960791347,1
129,77.57506201149855,25.30601297529664,0.0184643092279397,-0.2385330389484324,0.1009525083477549,1
130,77.38983355632523,24.92492872607662,0.0160324894426138,-0.2499999999999998,0.104809746832784,1
131,77.0779422850096,24.237211791552475,0.0119377440443102,-0.2706936479763524,0.111858782403834,1
132,76.85759994257074,25.15214334956212,0.0090449224884294,-0.2431630308962189,0.0999786891050164,1
133,76.58263031754727,25.799752324392557,0.0054349124936364,-0.2236762457398515,0.0911009720440315,1
134,76.16866031398325,27.733900410868983,0.0,-0.1654770396037199,0.0661908158414879,1
135,76.18913517125678,28.20399999999997,0.0002688094708391,-0.1513315752084947,0.0606132729246496,1
136,76.42855416173292,29.91485948487805,0.0034120837451824,-0.0998512027765315,0.0409641062341673,1
137,77.35569860923091,27.376028638208275,0.0155843399418401,-0.1762455289520856,0.0751735135633863,1
138,77.5341555906501,29.1890877144182,0.0179272586788055,-0.1216899343463199,0.0540541513421696,1
139,77.43153642178318,32.63439216532153,0.0165799963212439,-0.0180194939380339,0.0121817964715867,1
140,77.39848452655211,33.233238301435485,0.016146065947586,0.0,0.0048438197842758,1
0,96.63449364361816,14.74360584766512,0.1262413784564756,-0.2780494635347558,0.149092198950845,2
1,96.71665158987888,15.088532161300826,0.127198900715443,-0.2611594476361203,0.142623449269081,2
2,96.83630225813978,15.30016286358333,0.1285933875955872,-0.2507965214548316,0.1388966248606088,2
3,97.0420703377859,14.787161646685886,0.1309915429221691,-0.2759166655751443,0.1496641291067084,2
4,97.19821921827864,14.787161646685885,0.1328114037583953,-0.2759166655751444,0.1502100873575764,2
5,97.42898425811774,13.70366671337656,0.1355008899529051,-0.3289721905560919,0.1722391432083083,2
6,97.39186274758332,13.843741904306215,0.1350682516721184,-0.3221131249867861,0.1693657254963499,2
7,97.5530917618268,13.75051699265223,0.1369473196984736,-0.3266780716949334,0.1717554245875154,2
8,97.56587893981624,13.649640219714945,0.1370963498058647,-0.331617707296389,0.173775987860315,2
9,97.76752394596345,13.65665571131496,0.1394464521463356,-0.3312741795341488,0.1743436074575602,2
10,97.86632854599664,13.60948232092163,0.1405979853592029,-0.3335841201859292,0.1756130436821326,2
11,97.94973521886998,13.177324594858431,0.1415700610920749,-0.3547455989579852,0.1843692579108166,2
12,98.1474151132951,13.890119729036051,0.1438739514359467,-0.3198421408198363,0.1710990417587185,2
13,98.20562747186258,13.741558027431845,0.1445523962074176,-0.3271167655812093,0.174212425094709,2
14,98.20223591341322,14.255711679122186,0.1445128687745197,-0.3019401901559925,0.1641299366947529,2
15,98.24238804885135,14.280646007200742,0.1449808279333952,-0.3007192302552254,0.1637819404821087,2
16,98.19700884018955,14.32465426562844,0.1444519490559932,-0.2985642767038994,0.1627612953983577,2
17,98.2070641986156,13.93634321695865,0.1445691407575029,-0.3175787140673978,0.17040222785421,2
18,98.14837515219588,13.92357334912667,0.1438851403550812,-0.3182040165223835,0.1704471487154777,2
19,98.16669213957836,14.028333279784006,0.1440986184656503,-0.3130742342344161,0.1684592792334615,2
20,97.98307395694208,14.210527059343988,0.1419586124768506,-0.3041527466245999,0.1642486823928951,2
21,97.82118353138064,14.210527059343985,0.1400718359318664,-0.3041527466246,0.1636826494293999,2
22,97.69370404201509,14.210527059343992,0.138586106867486,-0.3041527466245996,0.1632369307100856,2
23,97.4553030517383,14.01369450580851,0.1358076263292124,-0.3137910514658314,0.1662587084850963,2
24,97.19428112555276,13.982413898708,0.1327655066587899,-0.3153227697788755,0.1659587599091872,2
25,96.78559507844663,13.703666713376546,0.1280024130708397,-0.3289721905560926,0.1699896001436889,2
26,96.44758501668532,13.223878160358254,0.1240630234850243,-0.3524660092881156,0.1782053107607535,2
27,96.213007102296,13.2745755422193,0.1213290995651495,-0.3499835092531759,0.1763921335708152,2
28,95.9513783203492,13.51887084042154,0.1182799072021168,-0.3380210949418238,0.1706924101373646,2
29,95.6674006958629,13.1240738797067,0.1149702468604198,-0.3573531281315245,0.1774323253107357,2
30,95.5540211685375,13.073886032851892,0.1136488479444735,-0.3598106777523727,0.1780189254842911,2
31,95.43258651619384,12.76861702769724,0.1122335693509697,-0.3747587931804932,0.1835735880774882,2
32,95.29802994489478,12.831142983416155,0.110665359360662,-0.3716970830574285,0.18187844103117,2
33,95.12876699220033,12.87117784820022,0.1086926585788142,-0.3697366947774648,0.1805024754846302,2
34,95.01940496345014,12.71702644488876,0.107418082210001,-0.3772850306097878,0.1831394369069154,2
35,94.88468121169318,12.717026444888756,0.1058479237896633,-0.377285030609788,0.1826683893808142,2
36,94.58660052181202,12.349859400009375,0.1023738971310139,-0.3952641089819221,0.188817812732073,2
37,94.27670829304344,12.596617468049253,0.0987622110990218,-0.383181100154965,0.1829011033916925,2
38,94.10038265322189,13.712007351223235,0.0967071971577037,-0.3285637743226355,0.1604376688763653,2
39,93.99265333337266,14.0595559609179,0.0954516494426755,-0.3115453523837074,0.1532536357862856,2
40,94.08151686413534,14.090340634633364,0.0964873229543489,-0.3100379184538112,0.1529613642678291,2
41,94.0254407202719,13.523290938901749,0.0958337750214939,-0.3378046558629455,0.1638719948516264,2
42,93.99737052703692,12.649880358758717,0.0955066266924604,-0.380572974780569,0.1808811779199657,2
43,93.96420806650036,12.82000000000002,0.0951201297609873,-0.372242721820308,0.1774331276564194,2
44,93.5746627352394,13.119519281658862,0.0905801145520435,-0.3575761532542791,0.1702044956673247,2
45,93.32054577710352,12.972927873074775,0.0876184698801564,-0.3647542986253612,0.1721872604141914,2
46,92.85605221898564,14.10729652600836,0.0822049591817084,-0.3092076388735711,0.1483445433039409,2
47,92.32685809417244,14.46194953566404,0.0760373859050408,-0.2918413355943445,0.13954775000925,2
48,91.8553485956344,14.29666468414607,0.070542106863716,-0.2999348432786858,0.1411365693705891,2
49,91.328120260709,14.791206828445771,0.0643974441837674,-0.2757185850531999,0.1296066672764101,2
50,90.81953960070676,14.74462023452844,0.0584701136625393,-0.277999792026461,0.1287409509093462,2
51,90.39842470017604,15.473183355818898,0.0535621661152445,-0.2423242224474127,0.1129983388135384,2
52,90.13763995272993,16.187176511935974,0.0505228106804519,-0.2073621007373517,0.0981016834990762,2
53,89.87397862700804,15.86830694798122,0.0474499297273858,-0.222976195087007,0.1034254569530185,2
54,89.53926582360188,16.44618778232295,0.0435489685397024,-0.1946790890278358,0.090936326173045,2
55,89.22945272220437,16.403303256182454,0.0399382047096707,-0.1967790167506115,0.0906930681131458,2
56,88.86177439075234,16.488960774668964,0.035653041770128,-0.1925846227833168,0.0877297616443651,2
57,88.58637508061983,16.827231093846503,0.0324433586955369,-0.1760205311408935,0.0801412200650184,2
58,88.18005814455367,17.199834882928393,0.0277078762719108,-0.1577752315719787,0.0714224555103647,2
59,88.02111376462888,17.524388687116687,0.0258554348631051,-0.1418827968808627,0.0645097492112766,2
60,87.64763265725519,17.777447494357403,0.0215026425905316,-0.1294912595912503,0.0582472966136596,2
61,87.39634304745749,18.297482465775616,0.0185739496791362,-0.1040266934277752,0.0471828622748509,2
62,87.23217070515098,18.87973194311568,0.0166605781889765,-0.0755156679116639,0.0352044406213585,2
63,86.85539447564967,19.03199031156522,0.0122693824152591,-0.068060028367361,0.0309048260715221,2
64,86.76106000643904,19.33291000265433,0.0111699470207759,-0.0533248859158186,0.0246809384725602,2
65,86.6929039255991,20.421905799601685,0.0103756116282974,0.0,0.0031126834884892,2
66,86.63566143202794,20.3156332354199,0.0097084702956837,-0.005203851453661,0.0049940816701695,2
67,86.4212105018137,19.64850598900588,0.007209119368814,-0.0378710889270135,0.0173111713814496,2
68,86.44813206770246,19.629217078680217,0.0075228808460415,-0.0388156095077536,0.0177831080569139,2
69,86.0980715399236,19.497361390711305,0.0034430472743684,-0.0452721904587579,0.0191417903658136,2
70,86.09959354738844,19.444554299403183,0.003460785741458,-0.0478579966918447,0.0201814343991753,2
71,85.9316385387594,19.66594155808091,0.0015033285923097,-0.0370173209561822,0.0152579269601658,2
72,85.802648963277,18.95886860548382,0.0,-0.0716405808779316,0.0286562323511726,2
73,86.01832929161849,18.76472742973356,0.0025136791340067,-0.0811470969521584,0.0332129425210653,2
74,86.10064331917656,18.324081237540945,0.0034730204661525,-0.1027242306690914,0.0421315984074823,2
75,86.46263431675834,18.726235640627102,0.0076918995095805,-0.083031925404712,0.0355203400147589,2
76,86.79730304512361,19.665941558080902,0.0115923470180078,-0.0370173209561826,0.0182846324878754,2
77,87.31080578988838,19.370196266807262,0.0175770427234346,-0.0514990884354648,0.0258727481912163,2
78,87.75487520855827,19.518629060214344,0.0227525171876316,-0.0442307759251812,0.0245180655263619,2
79,88.29229500917157,18.841475101488207,0.0290159578518389,-0.0773889916848163,0.0396603840294782,2
80,88.77628492159027,18.23352479049825,0.0346566917716722,-0.1071585106002258,0.053260411771592,2
81,88.96076271542388,18.19485343245643,0.0368067162296882,-0.1090521320095743,0.0546628676727362,2
82,89.21573621021342,18.00025047444777,0.0397783435380556,-0.1185812601878296,0.0593660071365485,2
83,89.3351823926211,18.349049862517216,0.0411704472067758,-0.1015015913512292,0.0529517707025244,2
84,89.48615305744327,18.398084167196757,0.0429299577422463,-0.0991005272605069,0.0525191982268766,2
85,89.73688522652736,17.921817637409756,0.0458521538762072,-0.1224218829880554,0.0627243993580843,2
86,89.8529375656577,17.63434232953837,0.0472047034831547,-0.1364986939719252,0.0687608886337165,2
87,90.1605830805168,17.362870137986153,0.0507902048467636,-0.1497918799368468,0.0751538134287678,2
88,90.18907473087326,16.835989955076645,0.0511222651118105,-0.1755916357519865,0.0855733338343377,2
89,90.37753418240436,16.83598995507665,0.0533186944040081,-0.1755916357519863,0.086232262621997,2
90,90.57045390680372,15.824891526135447,0.0555671066235649,-0.2251021191937873,0.1067109796645844,2
91,90.71002598157332,15.824891526135447,0.0571937705605877,-0.2251021191937874,0.1071989788456913,2
92,90.96837305201927,15.204063985475017,0.0602047157186624,-0.2555021977541605,0.1202622938172629,2
93,91.22499633514197,14.076228035980744,0.0631955707356506,-0.3107289704443112,0.1432502593984197,2
94,91.34898426535948,14.222099580059066,0.0646406068938067,-0.3035860746974723,0.1408266119471309,2
95,91.57995010316432,14.027267094467645,0.0673324333186958,-0.3131264421589274,0.1454503068591797,2
96,91.64050848980892,13.47348122660347,0.0680382202305956,-0.3402436893589892,0.1565089418127743,2
97,91.68915300511298,13.629249190192828,0.0686051551200404,-0.3326161953768949,0.1536280246867701,2
98,91.7268392766617,14.249558576895057,0.0690443754938175,-0.3022414892750615,0.1416099083581699,2
99,91.77032617336768,14.222099580059057,0.0695512001342153,-0.3035860746974727,0.1422997899192536,2
100,91.61532996033272,14.651002651616514,0.0677447732358884,-0.2825839666784541,0.1333570186421481,2
101,91.64025637563778,14.651002651616514,0.0680352819277088,-0.2825839666784541,0.1334441712496942,2
102,91.46986447534805,14.65100265161652,0.0660494236547006,-0.2825839666784537,0.1328484137677917,2
103,91.441799379294,14.509443750657306,0.0657223347315363,-0.2895156851159159,0.1355229744658272,2
104,91.17587328124192,12.633801306093922,0.0626230586454813,-0.3813603181765565,0.171331044864267,2
105,90.98220962183744,12.796126608706505,0.0603659761224534,-0.3734117308015354,0.1674744851573502,2
106,90.6491217718825,12.414066260346727,0.0564839532014888,-0.3921200899580657,0.1737932219436729,2
107,90.40820022147425,12.19037106862205,0.0536760964124592,-0.4030737783121194,0.1773323402485855,2
108,90.08722091994704,12.903209032982335,0.0499351944076202,-0.3681682229072859,0.1622478474852005,2
109,89.89335982845938,13.532757717057194,0.0476758108824027,-0.3373410958872829,0.149239181619634,2
110,89.7962570743194,13.779853200689686,0.0465441120908941,-0.3252415648221013,0.1440598595561087,2
111,89.7081248894387,13.322934811819794,0.0455169621608444,-0.347615499622976,0.1527012884974437,2
112,89.76897800761361,13.009410075465672,0.0462261840661141,-0.3629678736585196,0.1590550046832421,2
113,89.84973679131622,12.94756533098018,0.0471673995726093,-0.3659962268931475,0.1605487106290418,2
114,89.935179733492,12.742247941578093,0.0481632073152393,-0.3760500089160816,0.1648689657610044,2
115,90.02112611570631,12.938273930191883,0.0491648824762368,-0.3664511991606465,0.1613299444071296,2
116,90.05956349426783,13.042420557549892,0.0496128567407373,-0.3613514485115157,0.1594244364268275,2
117,90.08675565334488,13.14646430754192,0.0499297718873628,-0.3562567354610786,0.1574816257506403,2
118,90.04415260638707,13.322934811819804,0.0494332482080526,-0.3476154996229756,0.153876174311606,2
119,89.97383138811766,13.636458526423093,0.0486136788926633,-0.3322631756195319,0.1474893739156118,2
120,89.95037569190823,13.83554144436796,0.0483403109198463,-0.3225146771249031,0.1435079641259151,2
121,89.82269192571735,13.933458741461148,0.0468522010801893,-0.3177199582551738,0.1411436436261263,2
122,89.71669561364119,13.536115304931,0.0456168509673796,-0.3371766847932962,0.1485557292075323,2
123,89.60153661956127,13.70042975414553,0.0442747129859613,-0.3291306948241458,0.1449346918254467,2
124,89.4371481172205,13.866950205434517,0.0423588222258621,-0.3209766834932232,0.1410983200650479,2
125,89.3088371922598,14.311127676902885,0.0408634030690991,-0.2992266335308425,0.1319496743330667,2
126,89.24703027786514,14.513236573555892,0.0401430650009688,-0.2893299618569897,0.1277749042430865,2
127,89.0558115380466,13.32293481181982,0.0379144771644746,-0.3476154996229747,0.1504205429985323,2
128,88.92146617457472,13.22161824781329,0.0363487287278573,-0.3525766704853194,0.1519352868124849,2
129,88.73225397838539,12.871177848200228,0.0341435264587489,-0.3697366947774643,0.1581377358486104,2
130,88.50508343957213,12.097939380868054,0.031495932922208,-0.4075998832046314,0.172488733158515,2
131,88.32364275826689,12.514718111558274,0.0293813049532871,-0.3871914681046876,0.1636909787278612,2
132,88.24871269650305,12.899876162196286,0.0285080211716185,-0.3683314236789845,0.1558849758230794,2
133,88.16143213225493,12.504781851070296,0.0274907965835353,-0.3876780172341117,0.1633184458687053,2
134,88.34588440083223,12.976825402942795,0.0296405235535761,-0.3645634481775006,0.154717536337073,2
135,88.88578977936427,13.915351574952949,0.0359329327630297,-0.318606612355231,0.1382225247710013,2
136,89.28398705644162,14.390414309532586,0.04057378338814,-0.2953442028993562,0.1303098161761845,2
137,89.69328538256715,8.599917441464225,0.045344012874886,-0.578887615785988,0.245158250176861,2
138,90.12319952514376,7.121408207450543,0.0503545125246184,-0.6512858164496361,0.2756206803372399,2
139,90.32107090763184,3.4399669765857306,0.0526606345951942,-0.8315550463143933,0.3484202089043156,2
140,90.45231399997336,3.846000000000061,0.0541902271418963,-0.8116728165460897,0.3409261947610048,2
141,90.70130247070414,0.0,0.0570921010786477,-1.0,0.4171276303235943,2
0,122.9194841993616,41.348740560397175,0.1717856788742869,-0.6744580310307009,0.3213189160745665,3
1,123.3365285521785,40.75148469459192,0.1757613431334507,-0.6791602746274243,0.3243925127910049,3
2,124.05531389800252,40.739178644275206,0.1826134901295707,-0.6792571611539797,0.3264869115004631,3
3,124.73389602308832,40.628256457540246,0.1890823817076218,-0.6801304604753783,0.3287768987024378,3
4,125.26933124433074,40.3005014460118,0.1941866605638456,-0.6827109021126918,0.3313403590142305,3
5,125.8904082779943,40.077860039072384,0.2001073588019241,-0.6844637758642705,0.3338177179862855,3
6,127.10527113384376,37.359818271050266,0.211688589438817,-0.7058631378982908,0.3458518319909615,3
7,128.05176568396473,36.876387070994845,0.2207114776016529,-0.7096692307222633,0.3500811355694012,3
8,128.54082673469478,36.67858632168608,0.2253736736649818,-0.7112265319730602,0.3521027148887186,3
